filename,reg_id,type1,type2,Q,A,nQ
pp73-1998.pdf,PP_1998_73,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1992_70?,,4.0
pp73-1998.pdf,PP_1998_73,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1992_70?,,4.0
pp73-1998.pdf,PP_1998_73,Q5,Q5.4,Apakah PP_1992_70 mengalami perubahan?,Ya,4.0
pp79-1998.pdf,PP_1998_79,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 22 ayat 1 dalam PP_1993_14?,"Jaminan Kematian dibayar sekaligus kepada Janda atau Duda atau Anak, dan 
meliputi: 
a. Santunan Kematian sebesar Rp 2.000.000,00 (dua juta rupiah); dan 
b. Biaya pemakaman sebesar Rp 400.000,00 (empat ratus ribu rupiah). 
2. Ketentuan pada Lampiran II huruf A angka 3 butir c diubah, sehingga butir c 
menjadi berbunyi sebagai berikut: 
 c. Biaya pemakaman sebesar Rp 400.000,00 (empat ratus ribu rupiah). 
3. Ketentuan pada Lampiran II huruf B diubah, sehingga huruf B seluruhnya berbunyi 
sebagai berikut: 
 B. Pengobatan dan perawatan sesuai dengan biaya yang dikeluarkan untuk: 
1. Dokter; 
2. Obat; 
3. Operasi; 
4. Rontgen, Laboratorium; 
5. Perawatan Puskesmas, Rumah Sakit Umum Kelas I; 
6. Gigi; 
7. Mata; 
8. Jasa tabib/sinshe/tradisional yang telah mendapat izin resmi dari 
instansi yang berwenang. 
Seluruh biaya yang dikeluarkan untuk 1 (satu) peristiwa kecelakaan tersebut 
pada B.1 sampai dengan B.8 dibayarkan maksimum Rp 4.000.000,00 (empat 
juta rupiah). 
Pasal II 
Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.",4.0
pp79-1998.pdf,PP_1998_79,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1993_14?,,4.0
pp79-1998.pdf,PP_1998_79,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1993_14?,,4.0
pp79-1998.pdf,PP_1998_79,Q5,Q5.4,Apakah PP_1993_14 mengalami perubahan?,Ya,4.0
pp83-1998.pdf,PP_1998_83,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 5 ayat 1 dalam PP_1994_47?,"Direktur Jenderal Pajak berwenang untuk menentukan saat pengakuan 
penghasilan dan biaya sebagai dasar penghitungan penghasilan bruto bagi bidang 
usaha tertentu dan Wajib Pajak tertentu selain yang diatur dalam Pasal 4; 
(2) Wajib Pajak tertentu sebagaimana dimaksud dalam ayat (1) adalah Wajib Pajak 
yang mengikuti program restrukturisasi perusahaan berdasarkan kebijaksanaan 
Pemerintah . 
Pasal II 
Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.",4.0
pp83-1998.pdf,PP_1998_83,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1994_47?,,4.0
pp83-1998.pdf,PP_1998_83,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1994_47?,,4.0
pp83-1998.pdf,PP_1998_83,Q5,Q5.4,Apakah PP_1994_47 mengalami perubahan?,Ya,4.0
perda_kabupaten_indramayu_nomor_1_tahun_1998_11e4f45b657d27248f77303835303130.pdf,PERKAB_INDRAMAYU_1998_1,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 10 ayat 1 dalam PERKAB_INDRAMAYU_1995_2?,"Peraturan Daerah disampaikan oleh Bupati Kepala Daerah kepada Gubernur Kepala 
Daerah Tingkat I Jawa Barat untuk mendapat pengesaha.",4.0
perda_kabupaten_indramayu_nomor_1_tahun_1998_11e4f45b657d27248f77303835303130.pdf,PERKAB_INDRAMAYU_1998_1,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_INDRAMAYU_1995_2?,,4.0
perda_kabupaten_indramayu_nomor_1_tahun_1998_11e4f45b657d27248f77303835303130.pdf,PERKAB_INDRAMAYU_1998_1,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_INDRAMAYU_1995_2?,,4.0
perda_kabupaten_indramayu_nomor_1_tahun_1998_11e4f45b657d27248f77303835303130.pdf,PERKAB_INDRAMAYU_1998_1,Q5,Q5.4,Apakah PERKAB_INDRAMAYU_1995_2 mengalami perubahan?,Ya,4.0
uu11-1997.pdf,UU_1997_12,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 11 ayat 2 dalam UU_1982_6?,"Ciptaan sebagaimana dimaksud dalam huruf n dilindungi sebagai
ciptaan tersendiri, dengan tidak mengurangi Hak Cipta atas
ciptaan aslinya.",4.0
uu11-1997.pdf,UU_1997_12,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1982_6?,,4.0
uu11-1997.pdf,UU_1997_12,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1982_6?,"Pasal 8 ayat 1A;
Pasal 10A ayat 1;
Pasal 10A ayat 2;
Pasal 27 ayat 2A;
Pasal 27A ayat 1;
Pasal 27A ayat 2",4.0
uu11-1997.pdf,UU_1997_12,Q5,Q5.4,Apakah UU_1982_6 mengalami perubahan?,Ya,4.0
uu12-1997.pdf,UU_1997_12,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 26 ayat 1 dalam UU_1982_6?,"Hak Cipta atas ciptaan:
a. buku, pamflet, dan semua hasil karya tulis lainnya;
b. ceramah, kuliah, pidato dan ciptaan lainnya yang diwujudkan
dengan cara diucapkan;
c. alat peraga yang dibuat untuk kepentingan pendidikan dan
ilmu pengetahuan;
d. ciptaan lagu atau musik dengan atau tanpa teks, termasuk
karawitan;
e. drama, tari (koreografi), pewayangan, pantomim;
f. seni rupa dalam segala bentuk seperti seni lukis, gambar, seni
ukir, seni kaligrafi, seni pahat, seni patung, kolase, seni
terapan yang berupa seni kerajinan tangan;
g. arsitektur;
h. peta;
I. seni batik;
j. terjemahan, tafsir, saduran, bunga rampai, dan karya lainnya
dari hasil pengalihwujudan.
berlaku selama hidup Pencipta dan terus berlangsung hingga 50
(lima puluh) tahun setelah Pencipta meninggal dunia.",4.0
uu12-1997.pdf,UU_1997_12,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1982_6?,,4.0
uu12-1997.pdf,UU_1997_12,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1982_6?,"Pasal 8 ayat 1A;
Pasal 10A ayat 1;
Pasal 10A ayat 2;
Pasal 27 ayat 2A;
Pasal 27A ayat 1;
Pasal 27A ayat 2",4.0
uu12-1997.pdf,UU_1997_12,Q5,Q5.4,Apakah UU_1982_6 mengalami perubahan?,Ya,4.0
uu13-1997.pdf,UU_1997_13,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 82 ayat 2 dalam UU_1989_6?,"Permintaan Lisensi Wajib sebagaimana dimaksud dalam ayat (1)
hanya dapat dilakukan dengan alasan bahwa paten yang
bersangkutan tidak dilaksanakan di Indonesia oleh Pemegang
Paten padahal kesempatan untuk melaksanakannya secara
komersial sepatutnya ditempuh.",4.0
uu13-1997.pdf,UU_1997_13,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1989_6?,,4.0
uu13-1997.pdf,UU_1997_13,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1989_6?,"Pasal 79 ayat 1A;
Pasal 82 ayat 2A;
Pasal 88 ayat 2A;
Pasal 122 ayat 1A;
Pasal 123A ayat 1;
Pasal 123A ayat 2;
Pasal 123A ayat 3;
Pasal 128A",4.0
uu13-1997.pdf,UU_1997_13,Q5,Q5.4,Apakah UU_1989_6 mengalami perubahan?,Ya,4.0
pp14-1997.pdf,PP_1997_14,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 1 ayat 2 dalam PP_1994_41?,"Besarnya Pajak Penghasilan sebagaimana dimaksud pada ayat (1) adalah 
0,1 (satu per seribu) dari jumlah bruto nilai transaksi penjualan.",4.0
pp14-1997.pdf,PP_1997_14,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1994_41?,,4.0
pp14-1997.pdf,PP_1997_14,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1994_41?,"Pasal 1A ayat 1;
Pasal 1A ayat 2;
Pasal 2A;
Pasal 3A",4.0
pp14-1997.pdf,PP_1997_14,Q5,Q5.4,Apakah PP_1994_41 mengalami perubahan?,Ya,4.0
uu14-1997.pdf,UU_1997_14,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 56 ayat 5 dalam UU_1992_19?,"Dalam...
PRESIDEN
REPUBLIK INDONESIA
- 10 -
(5) Dalam hal pemilik merek yang digugat pembatalannya bertempat
tinggal di luar wilayah negara Republik Indonesia gugatan
diajukan melalui Pengadilan Negeri Jakarta Pusat.",4.0
uu14-1997.pdf,UU_1997_14,Q5,Q5.2,Apa saja pasal yang dihapus dalam UU_1992_19?,,4.0
uu14-1997.pdf,UU_1997_14,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam UU_1992_19?,"Pasal 51A ayat 1;
Pasal 51A ayat 2;
Pasal 51A ayat 3;
Pasal 51A ayat 4;
Pasal 51A ayat 5;
Pasal 79E;
Pasal 82A ayat 2;
Pasal 82A ayat 3;
Pasal 82A ayat 4;
Pasal 82B;
Pasal 85A ayat 1;
Pasal 85A ayat 2",4.0
uu14-1997.pdf,UU_1997_14,Q5,Q5.4,Apakah UU_1992_19 mengalami perubahan?,Ya,4.0
pp32-1997.pdf,PP_1997_32,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 7 ayat 4 dalam PP_1990_6?,"Sebutan tambahan yang menyatakan kecabangan atau korp, diatur lebih lanjut 
oleh Panglima. 
Pasal II 
Peraturan Pemerintah ini mulai berlaku pada tanggal ditetapkan",4.0
pp32-1997.pdf,PP_1997_32,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1990_6?,,4.0
pp32-1997.pdf,PP_1997_32,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1990_6?,"Pasal 7 ayat 2B;
Pasal 7 ayat 2C",4.0
pp32-1997.pdf,PP_1997_32,Q5,Q5.4,Apakah PP_1990_6 mengalami perubahan?,Ya,4.0
pp41-1997.pdf,PP_1997_41,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 dalam PP_1977_36?,"PRESIDEN
REPUBLIK INDONESIA
- 3 -
Pasal 3
4) Terhitung tanggal 1 Januari 2003 Perusahaan Penanaman Modal
Asing di Bidang Produksi dapat melakukan penjualan barang
hasil produksinya kepada konsumen akhir melalui Perusahaan
Penanaman Modal Asing yang khusus didirikan untuk itu, atau
dengan menunjuk Perusahaan yang Berbadan Hukum Indonesia
yang bukan dalam rangka Penanaman Modal Asing di seluruh
wilayah Indonesia.
5) Pelanggaran terhadap kegiatan perdagangan sebagaimana
dimaksud dalam Peraturan Pemerintah ini dapat berakibat
pencabutan Izin Usaha sesuai dengan ketentuan
perundang-undangan yang berlaku.
Pasal II
Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.
Agar...
PRESIDEN
REPUBLIK INDONESIA
- 4 -",4.0
pp41-1997.pdf,PP_1997_41,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1977_36?,,4.0
pp41-1997.pdf,PP_1997_41,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1977_36?,,4.0
pp41-1997.pdf,PP_1997_41,Q5,Q5.4,Apakah PP_1977_36 mengalami perubahan?,Ya,4.0
pp42-1997.pdf,PP_1997_42,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 2 ayat 3 dalam PP_1996_2?,"a. Perusahaan yang didirikan dalam rangka Penanaman Modal Asing 
sebagaimana dimaksud pada ayat (1), dapat melakukan penjualan 
barang hasil produksi Perusahaan Penanaman Modal Asing di Bidang 
Produksi sebagai Distributor/Pedagang Besar (Wholesaler) di seluruh 
wilayah Indonesia. 
b. Mulai tanggal 1 Januari 2003 Perusahaan Penanaman Modal Asing 
sebagaimana dimaksud pada ayat (1), dapat melakukan penjualan 
langsung pada konsumen akhir barang hasil produksi Perusahaan 
Penanaman Modal Asing di Bidang Produksi di seluruh wilayah 
Indonesia.",4.0
pp42-1997.pdf,PP_1997_42,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1996_2?,,4.0
pp42-1997.pdf,PP_1997_42,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1996_2?,,4.0
pp42-1997.pdf,PP_1997_42,Q5,Q5.4,Apakah PP_1996_2 mengalami perubahan?,Ya,4.0
pp43-1997.pdf,PP_1997_43,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 7 ayat 1 dalam PP_1996_33?,"Penetapan suatu kawasan atau tempat sebagai Kawasan Berikat (KB) serta 
pemberian izin Penyelenggara Kawasan Berikat (PKB) dilakukan dengan 
Keputusan Menteri Keuangan.",4.0
pp43-1997.pdf,PP_1997_43,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1996_33?,,4.0
pp43-1997.pdf,PP_1997_43,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1996_33?,,4.0
pp43-1997.pdf,PP_1997_43,Q5,Q5.4,Apakah PP_1996_33 mengalami perubahan?,Ya,4.0
perda_kabupaten_indramayu_nomor_3_tahun_1997_11e4f459e47ae630bd61303833393235.pdf,PERKAB_INDRAMAYU_1997_3,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 1 dalam PERKAB_INDRAMAYU_1994_2?,"Modal Dasar Perusahaan Daerah seluruhnya dari kekayaan Pemerintah Daerah yang 
telah dipisahkan dan dijadikan Moal Perusahaan Daerah; 
(2) Modal tersebut pada ayat (1) Pasal ini adalah Rp. 500.000.000,00 (lima ratus juta 
rupiah) dengan perincian sebagai berikut : 
1. Modal Dasar yang telah disetor per 31 Desember 1996 sebesar Rp. 123.262.559,03 
2. Penambahan Modal Dasar dari Anggaran Pendapatan dan Belanja Kabupaten Daerah 
Tingkat II Indramayu sebesar Rp. 367.737.440,97 
(3) Penambahan Modal Dasar dimaksud pada ayat (2) butir 2 Pasal ini disetor kepada 
Perusahaan Daerah setiap tahun yang ditetapkan dalam Anggaran Pendapatan dan 
Belanja Daerah Kabupaten Daerah Tingkat II Indramayu sejak tahun 1998/1999 
disesuaikan dengan kemampuan Keuangan Daerah.",4.0
perda_kabupaten_indramayu_nomor_3_tahun_1997_11e4f459e47ae630bd61303833393235.pdf,PERKAB_INDRAMAYU_1997_3,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_INDRAMAYU_1994_2?,,4.0
perda_kabupaten_indramayu_nomor_3_tahun_1997_11e4f459e47ae630bd61303833393235.pdf,PERKAB_INDRAMAYU_1997_3,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_INDRAMAYU_1994_2?,,4.0
perda_kabupaten_indramayu_nomor_3_tahun_1997_11e4f459e47ae630bd61303833393235.pdf,PERKAB_INDRAMAYU_1997_3,Q5,Q5.4,Apakah PERKAB_INDRAMAYU_1994_2 mengalami perubahan?,Ya,4.0
pp20-1996.pdf,PP_1996_20,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 23 ayat 5 dalam PP_1994_50?,"Apabila industri kendaraan bermotor sebagaimana dimaksud pada ayat (4) tidak 
memenuhi ketentuan tentang besarnya prosentase kandungan lokal yang 
ditetapkan oleh Menteri Perindustrian dan Perdagangan, maka Pajak Penjualan 
Atas Barang Mewah yang terutang atas penyerahan kendaraan bermotor 
tersebut harus dilunasi.",4.0
pp20-1996.pdf,PP_1996_20,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1994_50?,,4.0
pp20-1996.pdf,PP_1996_20,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1994_50?,,4.0
pp20-1996.pdf,PP_1996_20,Q5,Q5.4,Apakah PP_1994_50 mengalami perubahan?,Ya,4.0
pp27-1996.pdf,PP_1996_27,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 8 ayat 3 dalam PP_1994_48?,"Bagi Wajib Pajak orang pribadi yang jumlah penghasilannya melebihi 
Penghasilan Tidak Kena Pajak (PTKP), apabila melakukan pengalihan hak 
atas tanah dan/atau bangunan yang jumlah brutonya kurang dari Rp 
60.000.000,00 (enam puluh juta rupiah), penghasilan yang diperoleh dari 
pengalihan tersebut merupakan objek Pajak Penghasilan, dan Pajak 
Penghasilan terutang yang bersifat final sebesar 5 (lima persen) dari jumlah 
bruto nilai pengalihan, wajib dibayar sendiri oleh Wajib Pajak dengan Surat 
Setoran Pajak Final sebelum akhir tahun pajak yang bersangkutan, kecuali 
penghasilan yang diperoleh dari pengalihan sebagaimana dimaksud dalam 
Pasal 1 ayat (2) huruf c.",4.0
pp27-1996.pdf,PP_1996_27,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1994_48?,,4.0
pp27-1996.pdf,PP_1996_27,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1994_48?,"Pasal 11A ayat 1;
Pasal 11A ayat 2;
Pasal 11A ayat 3;
Pasal 11A ayat 4;
Pasal 11A ayat 5;
Pasal 11A ayat 6",4.0
pp27-1996.pdf,PP_1996_27,Q5,Q5.4,Apakah PP_1994_48 mengalami perubahan?,Ya,4.0
pp36-1996.pdf,PP_1996_36,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 23 ayat 2 dalam PP_1994_50?,"Kelompok Barang Kena Pajak Yang Tergolong Mewah yang berupa kendaraan 
bermotor yang dikenakan Pajak Penjualan Atas Barang Mewah dengan tarif 
sebesar 25 (dua puluh lima persen) adalah kendaraan bermotor jenis kombi, 
minibus, van dan pick up yang memakai bahan bakar solar, kecuali yang dibuat 
di dalam negeri dengan kandungan lokal lebih dari 60 (enam puluh persen) 
atau yang digunakan untuk kendaraan ambulan, kendaraan jenazah, kendaraan 
pemadam kebakaran, kendaraan tahanan, kendaraan angkaran umum atau 
angkutan barang untuk kendaraan dinas ABRI/POLRI, dan untuk tujuan 
protokoler kenegaraan.",4.0
pp36-1996.pdf,PP_1996_36,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1994_50?,,4.0
pp36-1996.pdf,PP_1996_36,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1994_50?,,4.0
pp36-1996.pdf,PP_1996_36,Q5,Q5.4,Apakah PP_1994_50 mengalami perubahan?,Ya,4.0
pp60-1996.pdf,PP_1996_60,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 14 dalam PP_1992_70?,"Warga negara asing dan/atau badan hukum asing dapat membeli saham bank umum 
yang dijual melalui bursa efek di Indonesia paling banyak 49 (empat puluh sembilan 
perseratus) dari saham yang dicatatkan pada bursa efek di Indonesia. 
Pasal II 
Peraturan Pemerintah ini mulai berlaku pada tanggal diundangkan.",4.0
pp60-1996.pdf,PP_1996_60,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1992_70?,,4.0
pp60-1996.pdf,PP_1996_60,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1992_70?,,4.0
pp60-1996.pdf,PP_1996_60,Q5,Q5.4,Apakah PP_1992_70 mengalami perubahan?,Ya,4.0
pp74-1996.pdf,PP_1996_74,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 84 ayat 2 dalam PP_1985_35?,"Kegiatan kampanye Pemilihan Umum sebagaimana dimaksud dalam ayat (1) 
dilaksanakan dalam bentuk: 
 a. rapat umum; 
b. pertemuan umum; 
c. penyiaran melalui RRI/TV-RI; 
d. penyebaran kepada umum dan atau pemasangan di tempat umum berupa: 
poster, plakat, surat selebaran, slide, film, kaset atau piringan audio, kaset 
atau piringan video, brosur, tulisan, lukisan dan penggunaan media massa cetak 
serta kegiatan penyebaran dengan alat peragaan lainnya.",4.0
pp74-1996.pdf,PP_1996_74,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1985_35?,,4.0
pp74-1996.pdf,PP_1996_74,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1985_35?,,4.0
pp74-1996.pdf,PP_1996_74,Q5,Q5.4,Apakah PP_1985_35 mengalami perubahan?,Ya,4.0
pp35-1996.pdf,PP_1996_35,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 ayat 1 dalam PP_1977_36?,"Perusahaan Aisng Di Bidang Produksi dan Perusahaan Asing Domestik Di Bidang 
Produksi dapat melakukan kegiatan: 
a. Impor mesin-mesin, suku cadang (spare parts), bahan/peralatan bangunan 
dan bahan baku/bahan penolong guna pemakaian dalam proses produksi 
sendiri; 
b. Pembelian mesin-mesin, suku cadang (spare parts), bahan/peralatan dan 
bahan baku/bahan penolong di dalam negeri guna pemakaian dalam proses 
produksi sendiri; 
c. Ekspor hasil produksi sendiri; 
d. Promosi, penelitian pasar, dan pengawasan penjualan hasil produksi 
sendiri; 
e. Penjualan hasil produksi sendiri kepada perusahaan lain yang menggunakan 
hasil produksi tersebut sebagai barang modal, suku cadang, 
bahan/peralatan bangunan dan bahan baku/bahan penolong bagi proses 
produksinya.",4.0
pp35-1996.pdf,PP_1996_35,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1977_36?,,4.0
pp35-1996.pdf,PP_1996_35,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1977_36?,,4.0
pp35-1996.pdf,PP_1996_35,Q5,Q5.4,Apakah PP_1977_36 mengalami perubahan?,Ya,4.0
pp10-1995.pdf,PP_1995_10,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 79 ayat 2 dalam PP_1985_35?,"Keberatan/tanggapan sebagaimana dimaksud dalam ayat (1)
diteliti oleh Panitia Peneliti sebagaimana dimaksud dalam
Pasal 80, dan Panitia Peneliti melaporkan hasil penelitiannya
kepada Ketua Panitia Pemilihan yang bersangkutan.",4.0
pp10-1995.pdf,PP_1995_10,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1985_35?,,4.0
pp10-1995.pdf,PP_1995_10,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1985_35?,,4.0
pp10-1995.pdf,PP_1995_10,Q5,Q5.4,Apakah PP_1985_35 mengalami perubahan?,Ya,4.0
pp12-1995.pdf,PP_1995_12,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 7 dalam PP_1994_19?,"Pengumpul limbah B3 dilarang melakukan kegiatan
pengumpulan apabila pengolah limbah B3 belum tersedia,
kecuali dengan izin Kepala Badan Pengendalian Dampak
Lingkungan.",4.0
pp12-1995.pdf,PP_1995_12,Q5,Q5.2,Apa saja pasal yang dihapus dalam PP_1994_19?,,4.0
pp12-1995.pdf,PP_1995_12,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PP_1994_19?,,4.0
pp12-1995.pdf,PP_1995_12,Q5,Q5.4,Apakah PP_1994_19 mengalami perubahan?,Ya,4.0
perda_kabupaten_indramayu_nomor_4_tahun_1995_11e4f4569f9f8eb0a75a303831363031.pdf,PERKAB_INDRAMAYU_1995_4,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 3 ayat 2 dalam PERKAB_INDRAMAYU_1987_1?,"Khusus untuk usaha kepariwisataan yang bergerak dibidang usaha hotel melati, 
rekreasi dan hiburan umum, penginapan remaja dan perkemahan sebelum 
mendapat ijin usaha diwajibkan mendapat SPPM dari Bupati Kepala Daerah yang 
berlaku selama 3 (tiga) tahun yang dipergunakan sebagai syarat untuk 
memperoleh : 
 -9-
a. Ijin peruntukan tanah (ijin lokasi, ijin pembebasan tanah); 
b. Hak-hak atas tanah; 
c. Ijin Mendirikan Bangunan (IMB); 
d. Ijin Tempat Usaha (Ijin Undang-Undang Gangguan).",4.0
perda_kabupaten_indramayu_nomor_4_tahun_1995_11e4f4569f9f8eb0a75a303831363031.pdf,PERKAB_INDRAMAYU_1995_4,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_INDRAMAYU_1987_1?,,4.0
perda_kabupaten_indramayu_nomor_4_tahun_1995_11e4f4569f9f8eb0a75a303831363031.pdf,PERKAB_INDRAMAYU_1995_4,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_INDRAMAYU_1987_1?,,4.0
perda_kabupaten_indramayu_nomor_4_tahun_1995_11e4f4569f9f8eb0a75a303831363031.pdf,PERKAB_INDRAMAYU_1995_4,Q5,Q5.4,Apakah PERKAB_INDRAMAYU_1987_1 mengalami perubahan?,Ya,4.0
perda_kabupaten_jayapura_nomor_5_tahun_1995_11e4f45718f7332683fd303831393234.pdf,PERKAB_JAYAPURA_1995_5,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 1 dalam PERKAB_JAYAPURA_1972_6?,"Lokasi Penjualan minuman keras untuk diminum ditempat penjualan tidak boleh 
berdekatan dengan rumah-rumah ibadah, sekolah-sekolah dan Rumah Sakit.",4.0
perda_kabupaten_jayapura_nomor_5_tahun_1995_11e4f45718f7332683fd303831393234.pdf,PERKAB_JAYAPURA_1995_5,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_JAYAPURA_1972_6?,,4.0
perda_kabupaten_jayapura_nomor_5_tahun_1995_11e4f45718f7332683fd303831393234.pdf,PERKAB_JAYAPURA_1995_5,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_JAYAPURA_1972_6?,,4.0
perda_kabupaten_jayapura_nomor_5_tahun_1995_11e4f45718f7332683fd303831393234.pdf,PERKAB_JAYAPURA_1995_5,Q5,Q5.4,Apakah PERKAB_JAYAPURA_1972_6 mengalami perubahan?,Ya,4.0
perda_kabupaten_indramayu_nomor_11_tahun_1995_11e4f456f29735dc84e2303831383230.pdf,PERKAB_INDRAMAYU_1995_11,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 71 ayat 2 dalam PERKAB_INDRAMAYU_1992_17?,"Aspek penyelenggaraan sebagaimana disebut pada ayat (1) Pasal ini Sub. Bagian 
Analisis Jabatan mempunyai fungsi : 
a. mengumpulkan bahan pembinaan dan petunjuk teknis pelaksanaan analisis 
jabatan; 
b. menyiapkan bahan penyelenggaraan analisis jatbatan; 
c. mengumpulkan dan mengolah data penyusunan formasi jabatan; 
d. mengumpulkan dan mengolah bahan pembinaan dan petunjuk teknis 
penyusunan formasi jabatan; 
e. melaksanakan tugas lain yang diberikan oleh Kepala Bagian sesuai bidang 
tugasnya.",4.0
perda_kabupaten_indramayu_nomor_11_tahun_1995_11e4f456f29735dc84e2303831383230.pdf,PERKAB_INDRAMAYU_1995_11,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_INDRAMAYU_1992_17?,,4.0
perda_kabupaten_indramayu_nomor_11_tahun_1995_11e4f456f29735dc84e2303831383230.pdf,PERKAB_INDRAMAYU_1995_11,Q5,Q5.3,Apa saja pasal yang ditambahkan dalam PERKAB_INDRAMAYU_1992_17?,,4.0
perda_kabupaten_indramayu_nomor_11_tahun_1995_11e4f456f29735dc84e2303831383230.pdf,PERKAB_INDRAMAYU_1995_11,Q5,Q5.4,Apakah PERKAB_INDRAMAYU_1992_17 mengalami perubahan?,Ya,4.0
perda_kabupaten_indramayu_nomor_16_tahun_1995_11e4f456bc1fd4b48921303831363438.pdf,PERKAB_INDRAMAYU_1995_16,Q5,Q5.1,Bagaimana perubahan bunyi Pasal 6 ayat 4 dalam PERKAB_INDRAMAYU_1982_13?,"Penyidikan terhadap Pelanggaran sebagaimana dimaksud dalam ayat (1) Pasal ini 
dilaksanakan oleh Penyidik Umum dan atau Penyidik Pegawai Negeri Sipil di 
Lingkungan Pemerintah Daerah yang pengangkatannya ditetapkan sesuai dengan 
peraturan perundang-undangan yang berlaku.",4.0
perda_kabupaten_indramayu_nomor_16_tahun_1995_11e4f456bc1fd4b48921303831363438.pdf,PERKAB_INDRAMAYU_1995_16,Q5,Q5.2,Apa saja pasal yang dihapus dalam PERKAB_INDRAMAYU_1982_13?,,4.0
