filename,reg_id,type1,type2,Q,A,nQ
bn802-2018.pdf,PERMEN_PUPR_2018_17,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat Republik Indonesia Nomor 17 Tahun 2018?,PERMEN_PU_2008_22,3
bn1580-2018.pdf,PERMEN_PUPR_2018_26,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat Republik Indonesia Nomor 26 Tahun 2018?,PERMEN_PUPR_2016_04,3
bn607-2018.pdf,PERMEN_PUPR_2018_8,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat Republik Indonesia Nomor 8 Tahun 2018?,PERMEN_PUPR_2015_13,3
bn1638-2019.pdf,PERMEN_PUPR_2019_18,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat Republik Indonesia Nomor 18 Tahun 2019?,PERMEN_PUPR_2015_13,3
bn260-2011.pdf,PERMEN_PU_2010_24,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum Republik Indonesia Nomor 24 Tahun 2010?,PERMEN_PU_2010_10,3
bn532-2011.pdf,PERMEN_PU_2011_09,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum Republik Indonesia Nomor 09 Tahun 2011?,PERMEN_PU_2010_21,3
bn713-2012.pdf,PERMEN_PU_2012_10,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum Republik Indonesia Nomor 10 Tahun 2012?,PERMEN_PU_2010_01,3
bn1431-2013.pdf,PERMEN_PU_2013_10,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum Republik Indonesia Nomor 10 Tahun 2013?,PERMEN_PU_2009_02,3
bn326-2014.pdf,PERMEN_PU_2013_14,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum Republik Indonesia Nomor 14 Tahun 2013?,PERMEN_PU_2011_07,3
bn1741-2014.pdf,PERMEN_PU_2014_15,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum Republik Indonesia Nomor 15 Tahun 2014?,PERMEN_PU_2005_295,3
bn1812-2014.pdf,PERMEN_PU_2014_18,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pekerjaan Umum Republik Indonesia Nomor 18 Tahun 2014?,PERMEN_PU_2013_15,3
bn1953-2015.pdf,PERMEN_RISTEKDIKTI_2015_45,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 45 Tahun 2015?",PERMEN_RISTEKDIKTI_2015_2,3
bn3-2016.pdf,PERMEN_RISTEKDIKTI_20162015_1,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 1 Tahun 20162015?",PERMEN_RISTEKDIKTI_2015_1,3
bn2049-2016.pdf,PERMEN_RISTEKDIKTI_2016_124,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 124 Tahun 2016?",PERMEN_RISTEKDIKTI_2015_48,3
bn40-2016.pdf,PERMEN_RISTEKDIKTI_2016_2,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 2 Tahun 2016?",PERMEN_RISTEKDIKTI_2015_26,3
bn725-2016.pdf,PERMEN_RISTEKDIKTI_2016_28,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 28 Tahun 2016?",PERMEN_RISTEKDIKTI_2015_39,3
bn781-2016.pdf,PERMEN_RISTEKDIKTI_2016_34,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 34 Tahun 2016?",PERMEN_RISTEKDIKTI_2016_4,3
bn311-2016.pdf,PERMEN_RISTEKDIKTI_2016_8,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 8 Tahun 2016?",PERMEN_RISTEKDIKTI_2015_17,3
bn406-2017.pdf,PERMEN_RISTEKDIKTI_2017_21,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 21 Tahun 2017?",PERMEN_RISTEKDIKTI_2016_48,3
bn474-2017.pdf,PERMEN_RISTEKDIKTI_2017_23,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 23 Tahun 2017?",PERMEN_RISTEKDIKTI_2016_10,3
bn524-2017.pdf,PERMEN_RISTEKDIKTI_2017_25,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 25 Tahun 2017?",PERMEN_RISTEKDIKTI_2017_6,3
bn576-2017.pdf,PERMEN_RISTEKDIKTI_2017_27,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 27 Tahun 2017?",PERMEN_RISTEKDIKTI_2016_126,3
bn474-2018.pdf,PERMEN_RISTEKDIKTI_2018_11,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 11 Tahun 2018?",PERMEN_RISTEKDIKTI_2015_42,3
bn823-2018.pdf,PERMEN_RISTEKDIKTI_2018_21,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 21 Tahun 2018?",PERMEN_RISTEKDIKTI_2017_19,3
bn1006-2018.pdf,PERMEN_RISTEKDIKTI_2018_26,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 26 Tahun 2018?",PERMEN_RISTEKDIKTI_2015_9,3
bn1496-2018.pdf,PERMEN_RISTEKDIKTI_2018_50,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 50 Tahun 2018?",PERMEN_RISTEKDIKTI_2015_44,3
bn238-2019.pdf,PERMEN_RISTEKDIKTI_2019_23,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 23 Tahun 2019?",PERMEN_RISTEKDIKTI_2015_15,3
bn_396-2019.pdf,PERMEN_RISTEKDIKTI_2019_27,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 27 Tahun 2019?",PERMEN_RISTEKDIKTI_2016_69,3
bn490-2019.pdf,PERMEN_RISTEKDIKTI_2019_28,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 28 Tahun 2019?",PERMEN_RISTEKDIKTI_2017_16,3
bn61-2019.pdf,PERMEN_RISTEKDIKTI_2019_3,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 3 Tahun 2019?",PERMEN_RISTEKDIKTI_2017_44,6
bn61-2019.pdf,PERMEN_RISTEKDIKTI_2019_3,Q2,Q2.3,"Peraturan manakah yang diubah oleh Peraturan Menteri Riset, Teknologi dan Pendidikan Tinggi Republik Indonesia Nomor 3 Tahun 2019?",PERMEN_RISTEKDIKTI_2017_44,6
bn999-2012.pdf,PERMEN_RISTEK_2012_7,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Riset dan Teknologi Republik Indonesia Nomor 7 Tahun 2012?,PERMEN_RISTEK_2011_03,3
bn933-2016.pdf,PERMEN_SESNEG_2016_8,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sekretaris Negara Republik Indonesia Nomor 8 Tahun 2016?,PERMEN_SESNEG_2015_3,3
bn520-2013.pdf,PERMEN_SOS_2013_05,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 05 Tahun 2013?,PERMEN_SOS_2012_30,3
bn635-2013.pdf,PERMEN_SOS_2013_07,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 07 Tahun 2013?,PERMEN_SOS_2013_01,3
bn1398-2015.pdf,PERMEN_SOS_2015_17,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 17 Tahun 2015?,PERMEN_SOS_2015_03,3
bn1912-2015.pdf,PERMEN_SOS_2015_22,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 22 Tahun 2015?,PERMEN_SOS_2015_11,3
bn1671-2016.pdf,PERMEN_SOS_2016_20,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 20 Tahun 2016?,PERMEN_SOS_2013_25,3
bn1125-2017.pdf,PERMEN_SOS_2017_14,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 14 Tahun 2017?,PERMEN_SOS_2015_20,3
bn127-2018.pdf,PERMEN_SOS_2017_27,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 27 Tahun 2017?,PERMEN_SOS_2015_27,3
bn185-2018.pdf,PERMEN_SOS_2017_29,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 29 Tahun 2017?,PERMEN_SOS_2017_16,3
bn901-2017.pdf,PERMEN_SOS_2017_8,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 8 Tahun 2017?,PERMEN_SOS_2016_25,3
bn1004-2018.pdf,PERMEN_SOS_2018_13,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 13 Tahun 2018?,PERMEN_SOS_2012_15,3
bn1423-2018.pdf,PERMEN_SOS_2018_21,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 21 Tahun 2018?,PERMEN_SOS_2012_14,3
bn1517-2018.pdf,PERMEN_SOS_2018_22,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 22 Tahun 2018?,PERMEN_SOS_2015_20,3
bn1641-2018.pdf,PERMEN_SOS_2018_24,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 24 Tahun 2018?,PERMEN_SOS_2012_14,3
bn746-2018.pdf,PERMEN_SOS_2018_4,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 4 Tahun 2018?,PERMEN_SOS_2017_11,3
bn1183-2019.pdf,PERMEN_SOS_2019_13,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 13 Tahun 2019?,PERMEN_SOS_2018_2,3
bn612-2019.pdf,PERMEN_SOS_2019_3,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 3 Tahun 2019?,PERMEN_SOS_2015_21,3
bn762-2019.pdf,PERMEN_SOS_2019_6,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 6 Tahun 2019?,PERMEN_SOS_2018_16,6
bn762-2019.pdf,PERMEN_SOS_2019_6,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 6 Tahun 2019?,PERMEN_SOS_2018_16,6
bn_763-2019.pdf,PERMEN_SOS_2019_7,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 7 Tahun 2019?,PERMEN_SOS_2018_20,6
bn_763-2019.pdf,PERMEN_SOS_2019_7,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Sosial Republik Indonesia Nomor 7 Tahun 2019?,PERMEN_SOS_2018_20,6
bn1266-2013.pdf,PERMEN_TAN_10_99,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 99 Tahun 10?,PERMEN_TAN_2_06,3
bn1735-2017.pdf,PERMEN_TAN_11_37,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 37 Tahun 11?,PERMEN_TAN_3_09,3
bn1588-2018.pdf,PERMEN_TAN_12_49,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 49 Tahun 12?,PERMEN_TAN_2_06,3
bn843-2011.pdf,PERMEN_TAN_12_89,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 89 Tahun 12?,PERMEN_TAN_1_37,3
bn105-2015.pdf,PERMEN_TAN_1_02,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 02 Tahun 1?,PERMEN_TAN_12_139,3
bn131-2018.pdf,PERMEN_TAN_1_06,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 06 Tahun 1?,PERMEN_TAN_7_39,3
bn630-2019.pdf,PERMEN_TAN_2019_27,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 27 Tahun 2019?,PERMEN_TAN_2019_05,6
bn630-2019.pdf,PERMEN_TAN_2019_27,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 27 Tahun 2019?,PERMEN_TAN_2019_05,6
bn833-2019.pdf,PERMEN_TAN_2019_36,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 36 Tahun 2019?,PERMEN_TAN_2019_07,6
bn833-2019.pdf,PERMEN_TAN_2019_36,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 36 Tahun 2019?,PERMEN_TAN_2019_07,6
bn318-2017.pdf,PERMEN_TAN_2_02,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 02 Tahun 2?,PERMEN_TAN_10_49,3
bn234-2016.pdf,PERMEN_TAN_2_05,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 05 Tahun 2?,PERMEN_TAN_12_71,3
bn421-2017.pdf,PERMEN_TAN_3_05,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 05 Tahun 3?,PERMEN_TAN_3_12,3
bn275-2012.pdf,PERMEN_TAN_3_15,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 15 Tahun 3?,PERMEN_TAN_12_89,3
bn563-2016.pdf,PERMEN_TAN_4_13,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 13 Tahun 4?,PERMEN_TAN_2_04,3
bn556-2018.pdf,PERMEN_TAN_4_17,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 17 Tahun 4?,PERMEN_TAN_5_15,3
bn690-2018.pdf,PERMEN_TAN_5_23,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 23 Tahun 5?,PERMEN_TAN_7_34,3
bn743-2018.pdf,PERMEN_TAN_5_24,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 24 Tahun 5?,PERMEN_TAN_11_38,3
bn974-2016.pdf,PERMEN_TAN_5_25,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 25 Tahun 5?,PERMEN_TAN_5_32,3
bn744-2018.pdf,PERMEN_TAN_5_26,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 26 Tahun 5?,PERMEN_TAN_5_15,3
bn803-2016.pdf,PERMEN_TAN_5_27,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 27 Tahun 5?,PERMEN_TAN_5_67,3
bn826-2016.pdf,PERMEN_TAN_5_29,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 29 Tahun 5?,PERMEN_TAN_9_98,3
bn788-2017.pdf,PERMEN_TAN_6_20,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 20 Tahun 6?,PERMEN_TAN_6_43,3
bn796-2017.pdf,PERMEN_TAN_6_21,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 21 Tahun 6?,PERMEN_TAN_9_98,3
bn931-2018.pdf,PERMEN_TAN_7_30,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 30 Tahun 7?,PERMEN_TAN_7_26,3
bn1010-2018.pdf,PERMEN_TAN_7_33,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 33 Tahun 7?,PERMEN_TAN_7_26,3
bn956-2013.pdf,PERMEN_TAN_7_74,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 74 Tahun 7?,PERMEN_TAN_9_52,3
bn996-2013.pdf,PERMEN_TAN_7_76,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 76 Tahun 7?,PERMEN_TAN_2_05,3
bn1315-2017.pdf,PERMEN_TAN_9_34,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 34 Tahun 9?,PERMEN_TAN_8_48,3
bn1408-2016.pdf,PERMEN_TAN_9_45,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 45 Tahun 9?,PERMEN_TAN_12_71,3
bn1170-2013.pdf,PERMEN_TAN_9_96,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 96 Tahun 9?,PERMEN_TAN_8_84,3
bn1171-2013.pdf,PERMEN_TAN_9_97,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Menteri Pertanian Republik Indonesia Nomor 97 Tahun 9?,PERMEN_TAN_8_85,3
ps76-2011.pdf,PERPRES_2011_76,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 76 Tahun 2011?,PERPRES_2009_47,3
ps77-2011.pdf,PERPRES_2011_77,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 77 Tahun 2011?,PERPRES_2009_47,3
ps84-2011.pdf,PERPRES_2011_84,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 84 Tahun 2011?,PERPRES_2011_66,3
ps91-2011.pdf,PERPRES_2011_91,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 91 Tahun 2011?,PERPRES_2009_47,3
ps92-2011.pdf,PERPRES_2011_92,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 92 Tahun 2011?,PERPRES_2010_24,3
ps10-2012.pdf,PERPRES_2012_10,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 10 Tahun 2012?,PERPRES_2009_54,3
ps12-2012.pdf,PERPRES_2012_12,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 12 Tahun 2012?,PERPRES_2010_46,3
ps124-2012.pdf,PERPRES_2012_124,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 124 Tahun 2012?,PERPRES_2010_33,3
ps126-2012.pdf,PERPRES_2012_126,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 126 Tahun 2012?,PERPRES_2009_26,3
ps22-2012.pdf,PERPRES_2012_22,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 22 Tahun 2012?,PERPRES_2010_31,3
ps35-2012.pdf,PERPRES_2012_35,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 35 Tahun 2012?,PERPRES_2008_10,3
ps37-2012.pdf,PERPRES_2012_37,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 37 Tahun 2012?,PERPRES_2007_14,3
ps70-2012bt.pdf,PERPRES_2012_70,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 70 Tahun 2012?,PERPRES_2010_54,3
ps81-2012.pdf,PERPRES_2012_81,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 81 Tahun 2012?,PERPRES_2012_67,3
ps85-2012.pdf,PERPRES_2012_85,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 85 Tahun 2012?,PERPRES_2006_10,3
ps86-2012.pdf,PERPRES_2012_86,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 86 Tahun 2012?,PERPRES_2007_90,3
ps111-2013.pdf,PERPRES_2013_111,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 111 Tahun 2013?,PERPRES_2013_12,3
ps112-2013.pdf,PERPRES_2013_112,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 112 Tahun 2013?,PERPRES_2009_26,3
ps14-2013.pdf,PERPRES_2013_14,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 14 Tahun 2013?,PERPRES_2010_31,3
ps25-2013.pdf,PERPRES_2013_25,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 25 Tahun 2013?,PERPRES_2011_66,3
ps28-2013.pdf,PERPRES_2013_28,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 28 Tahun 2013?,PERPRES_2007_16,3
ps33-2013.pdf,PERPRES_2013_33,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 33 Tahun 2013?,PERPRES_2007_14,3
ps38-2013.pdf,PERPRES_2013_38,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 38 Tahun 2013?,PERPRES_2010_24,3
ps55-2013.pdf,PERPRES_2013_55,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 55 Tahun 2013?,PERPRES_2009_47,3
ps56-2013.pdf,PERPRES_2013_56,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 56 Tahun 2013?,PERPRES_2010_24,3
ps66-2013.pdf,PERPRES_2013_66,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 66 Tahun 2013?,PERPRES_2005_67,3
ps73-2013.pdf,PERPRES_2013_73,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 73 Tahun 2013?,PERPRES_2012_49,3
ps101-2014.pdf,PERPRES_2014_101,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 101 Tahun 2014?,PERPRES_2009_12,3
ps13-2014.pdf,PERPRES_2014_13,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 13 Tahun 2014?,PERPRES_2009_47,3
ps134-2014.pdf,PERPRES_2014_134,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 134 Tahun 2014?,PERPRES_2012_60,3
ps135-2014.pdf,PERPRES_2014_135,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 135 Tahun 2014?,PERPRES_2010_24,3
ps14-2014.pdf,PERPRES_2014_14,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 14 Tahun 2014?,PERPRES_2010_24,3
ps149-2014.pdf,PERPRES_2014_149,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 149 Tahun 2014?,PERPRES_2008_12,3
ps150-2014.pdf,PERPRES_2014_150,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 150 Tahun 2014?,PERPRES_2010_33,3
ps157-2014.pdf,PERPRES_2014_157,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 157 Tahun 2014?,PERPRES_2007_106,3
ps40-2014.pdf,PERPRES_2014_40,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 40 Tahun 2014?,PERPRES_2012_71,3
ps42-2014.pdf,PERPRES_2014_42,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 42 Tahun 2014?,PERPRES_2010_32,3
ps51-2014.pdf,PERPRES_2014_51,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 51 Tahun 2014?,PERPRES_2011_45,3
ps53-2014.pdf,PERPRES_2014_53,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 53 Tahun 2014?,PERPRES_2010_39,3
ps80-2014.pdf,PERPRES_2014_80,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 80 Tahun 2014?,PERPRES_2010_24,3
ps99-2014.pdf,PERPRES_2014_99,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 99 Tahun 2014?,PERPRES_2012_71,3
ps102-2015.pdf,PERPRES_2015_102,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 102 Tahun 2015?,PERPRES_2015_93,3
ps148-2015.pdf,PERPRES_2015_148,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 148 Tahun 2015?,PERPRES_2012_71,3
ps3-2015.pdf,PERPRES_2015_3,Q2,Q2.3,Peraturan manakah yang diubah oleh Peraturan Presiden  Republik Indonesia Nomor 3 Tahun 2015?,PERPRES_2014_43,3
